latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
13.637,98.354,313.2,4.1,1.9,2015-03-30, 0325,T,24,5.0       ,295.5,57.8
10.692,98.543,315,3.6,1.8,2015-03-30, 0325,T,39,5.0       ,292.8,54
19.696,100.838,317.4,3.2,1.7,2015-03-30, 0320,T,67,5.0       ,294.4,70.3
19.68,100.836,314.4,3.2,1.7,2015-03-30, 0320,T,50,5.0       ,294.5,48.7
19.185,100.809,314.5,3.2,1.7,2015-03-30, 0320,T,61,5.0       ,294.8,41.9
15.409,100.716,323.5,2.8,1.6,2015-03-30, 0320,T,76,5.0       ,296,55.7
15.407,100.709,321.5,2.8,1.6,2015-03-30, 0320,T,74,5.0       ,296.1,45.5
32.348,99.732,330.6,4.1,1.9,2015-03-30, 0455,T,83,5.0       ,296,245.4
32.338,99.77,310.7,4.1,1.9,2015-03-30, 0455,T,33,5.0       ,296.2,54.1
32.342,99.726,328.5,4.1,1.9,2015-03-30, 0455,T,81,5.0       ,296,220.3
32.333,99.765,315.2,4.1,1.9,2015-03-30, 0455,T,59,5.0       ,296.1,88.2
30.641,98.498,321.8,3.8,1.8,2015-03-30, 0455,T,70,5.0       ,305.3,65.3
30.633,98.533,323.9,3.8,1.8,2015-03-30, 0455,T,72,5.0       ,308.6,88.9
30.649,98.493,319.8,3.8,1.8,2015-03-30, 0455,T,66,5.0       ,304.8,50.4
30.641,98.528,328.4,3.8,1.8,2015-03-30, 0455,T,81,5.0       ,308.9,135.1
27.08,93.746,318.6,2.1,1.4,2015-03-30, 0455,T,65,5.0       ,295.2,38.7
27.08,93.74,322.6,2.1,1.4,2015-03-30, 0455,T,75,5.0       ,295.3,55.3
26.571,92.324,320.9,1.8,1.3,2015-03-30, 0500,T,73,5.0       ,281.1,48.3
25.155,96.103,312.9,3.5,1.8,2015-03-30, 0500,T,43,5.0       ,295.7,49
24.58,94.873,315.1,2.9,1.6,2015-03-30, 0500,T,63,5.0       ,298.8,33.1
24.905,89.607,317.5,1.3,1.1,2015-03-30, 0500,T,34,5.0       ,299,14.9
24.161,92.591,311.8,2.1,1.4,2015-03-30, 0500,T,51,5.0       ,294.1,20.9
24.159,92.585,314.6,2.1,1.4,2015-03-30, 0500,T,62,5.0       ,295.1,28.9
24.61,87.931,334.1,1.1,1,2015-03-30, 0500,T,86,5.0       ,301.2,31.9
24.261,88.602,321.6,1.2,1.1,2015-03-30, 0500,T,74,5.0       ,295.6,14.6
24.26,88.613,329,1.2,1.1,2015-03-30, 0500,T,82,5.0       ,297.7,27
24.175,88.683,313.9,1.2,1.1,2015-03-30, 0500,T,51,5.0       ,291.6,7.8
23.325,93.412,326.4,2.5,1.5,2015-03-30, 0500,T,79,5.0       ,295.2,97.2
23.322,93.432,331.7,2.5,1.5,2015-03-30, 0500,T,84,5.0       ,294.4,130.4
24.193,88.456,314.2,1.1,1.1,2015-03-30, 0500,T,60,5.0       ,292,7.3
24.191,88.467,318.5,1.1,1.1,2015-03-30, 0500,T,70,5.0       ,293.5,12.9
24.158,88.668,325.4,1.2,1.1,2015-03-30, 0500,T,79,5.0       ,295.1,24.1
24.172,88.407,317.3,1.1,1.1,2015-03-30, 0500,T,68,5.0       ,295.6,11.8
24.03,88.619,316.1,1.2,1.1,2015-03-30, 0500,T,47,5.0       ,295.8,10.5
24.028,88.572,316.5,1.2,1.1,2015-03-30, 0500,T,58,5.0       ,294.4,8.8
23.997,88.52,318.1,1.2,1.1,2015-03-30, 0500,T,69,5.0       ,292.8,11.6
23.967,88.469,321.8,1.1,1.1,2015-03-30, 0500,T,74,5.0       ,291.1,18
23.555,87.245,322.5,1,1,2015-03-30, 0500,T,75,5.0       ,297.7,13.8
22.558,92.159,310.6,2.1,1.4,2015-03-30, 0500,T,24,5.0       ,291.4,17.1
22.141,92.829,319,2.4,1.5,2015-03-30, 0500,T,70,5.0       ,294.2,53.3
22.128,92.826,312.3,2.4,1.5,2015-03-30, 0500,T,22,5.0       ,294.6,25.9
21.547,93.977,311.8,3,1.6,2015-03-30, 0500,T,47,5.0       ,294.8,44.9
21.68,92.745,318.1,2.4,1.5,2015-03-30, 0500,T,43,5.0       ,294.4,40.4
21.672,92.717,318.1,2.4,1.5,2015-03-30, 0500,T,34,5.0       ,295,45.8
21.667,92.742,320,2.4,1.5,2015-03-30, 0500,T,59,5.0       ,295.8,48.8
21.116,92.307,323.7,2.3,1.5,2015-03-30, 0500,T,77,5.0       ,296.6,59.1
19.313,94.812,363.6,3.8,1.8,2015-03-30, 0500,T,100,5.0       ,310.7,607
19.306,94.847,366.1,3.8,1.8,2015-03-30, 0500,T,100,5.0       ,309.3,670.1
20.962,85.177,327.2,1,1,2015-03-30, 0500,T,80,5.0       ,299.2,14.3
20.96,85.187,331.1,1,1,2015-03-30, 0500,T,84,5.0       ,299.3,21
20.959,85.196,323.5,1,1,2015-03-30, 0500,T,76,5.0       ,299,11.1
19.306,94.806,328.2,3.8,1.8,2015-03-30, 0500,T,79,5.0       ,309.7,90.1
19.299,94.841,334.1,3.8,1.8,2015-03-30, 0500,T,86,5.0       ,308.9,162.4
20.282,86.669,316.1,1.1,1,2015-03-30, 0500,T,65,5.0       ,297,9.8
18.662,84.204,314.9,1,1,2015-03-30, 0500,T,0,5.0       ,285.8,13.9
17.823,83.115,342.6,1.1,1,2015-03-30, 0500,T,91,5.0       ,302.5,44.5
17.72,81.561,317.7,1.2,1.1,2015-03-30, 0500,T,66,5.0       ,299.2,11.1
17.616,81.506,321.6,1.2,1.1,2015-03-30, 0500,T,74,5.0       ,299.8,15.7
17.614,81.511,321.6,1.2,1.1,2015-03-30, 0500,T,70,5.0       ,300.2,16.3
16.127,75.42,321.9,3.2,1.7,2015-03-30, 0500,T,40,5.0       ,295.5,50.2
16.114,75.413,318.5,3.2,1.7,2015-03-30, 0500,T,51,5.0       ,293.9,32
16.111,75.442,323.5,3.2,1.7,2015-03-30, 0500,T,76,5.0       ,296.1,63.7
15.042,79.922,325.1,1.4,1.2,2015-03-30, 0500,T,78,5.0       ,305.1,13.6
31.219,61.972,332.6,1,1,2015-03-30, 0635,T,85,5.0       ,308.8,23.8
28.894,70.571,311.6,2.5,1.5,2015-03-30, 0635,T,50,5.0       ,297.8,21
28.585,70.708,314.5,2.6,1.5,2015-03-30, 0635,T,57,5.0       ,298.3,30.6
6.575,101.424,328.9,1.7,1.3,2015-03-30, 0625,A,71,5.0       ,299.4,43.6
10.716,98.811,321.4,2.3,1.5,2015-03-30, 0625,A,74,5.0       ,295.5,63.6
10.726,98.805,330.6,2.3,1.5,2015-03-30, 0625,A,83,5.0       ,294,107.4
10.689,98.508,317.2,2.4,1.5,2015-03-30, 0625,A,45,5.0       ,296.7,34.1
10.886,98.727,323.5,2.3,1.5,2015-03-30, 0625,A,77,5.0       ,297.2,61.1
10.899,98.741,324.5,2.3,1.5,2015-03-30, 0625,A,78,5.0       ,297.3,69.3
10.896,98.72,331.6,2.3,1.5,2015-03-30, 0625,A,84,5.0       ,298.8,101.3
11.178,98.909,316,2.2,1.4,2015-03-30, 0625,A,58,5.0       ,294.5,35.4
11.187,98.888,345.2,2.2,1.4,2015-03-30, 0625,A,93,5.0       ,297.4,169.4
11.177,98.903,318.9,2.2,1.4,2015-03-30, 0625,A,51,5.0       ,295.7,44.3
11.19,98.9,403.8,2.2,1.4,2015-03-30, 0625,A,100,5.0       ,296.5,860.7
11.199,98.879,331.7,2.2,1.4,2015-03-30, 0625,A,84,5.0       ,292.1,93.5
11.38,98.942,390.2,2.2,1.4,2015-03-30, 0625,A,100,5.0       ,299.7,616.2
11.383,98.955,341.4,2.2,1.4,2015-03-30, 0625,A,91,5.0       ,296.3,146.1
11.38,98.935,391,2.2,1.4,2015-03-30, 0625,A,100,5.0       ,300,632.1
11.428,98.907,314.9,2.2,1.4,2015-03-30, 0625,A,45,5.0       ,292.4,33.3
11.424,98.888,400,2.2,1.4,2015-03-30, 0625,A,94,5.0       ,298.8,788.2
11.421,98.868,335.6,2.2,1.4,2015-03-30, 0625,A,82,5.0       ,297.2,116.8
11.526,99.106,380.7,2.1,1.4,2015-03-30, 0625,A,100,5.0       ,296.9,473.7
11.523,99.086,347.5,2.1,1.4,2015-03-30, 0625,A,94,5.0       ,296.9,179.5
11.538,99.101,356.1,2.1,1.4,2015-03-30, 0625,A,98,5.0       ,295.5,242.1
11.535,99.084,348.7,2.1,1.4,2015-03-30, 0625,A,94,5.0       ,295.1,188.6
11.519,98.906,319.6,2.2,1.4,2015-03-30, 0625,A,71,5.0       ,291.8,54.5
11.516,98.887,315.1,2.2,1.4,2015-03-30, 0625,A,59,5.0       ,292.4,39.8
11.772,99.62,314.7,1.9,1.3,2015-03-30, 0625,A,20,5.0       ,294.9,21.9
11.693,98.923,354.5,2.1,1.4,2015-03-30, 0625,A,97,5.0       ,296.9,233.4
11.709,98.942,317.8,2.1,1.4,2015-03-30, 0625,A,49,5.0       ,291.9,41.8
11.705,98.921,364.8,2.1,1.4,2015-03-30, 0625,A,100,5.0       ,297.2,319.1
11.718,98.919,356.1,2.1,1.4,2015-03-30, 0625,A,98,5.0       ,294.6,246.5
11.771,99.162,316.7,2,1.4,2015-03-30, 0625,A,62,5.0       ,296.5,28.3
11.771,99.086,350.3,2.1,1.4,2015-03-30, 0625,A,95,5.0       ,296.1,191.1
11.719,98.913,330.5,2.1,1.4,2015-03-30, 0625,A,83,5.0       ,295.6,94.8
11.773,99.079,346.9,2.1,1.4,2015-03-30, 0625,A,94,5.0       ,295.9,174.4
11.77,99.062,314.5,2.1,1.4,2015-03-30, 0625,A,36,5.0       ,293.1,32.2
11.853,99.403,332,2,1.4,2015-03-30, 0625,A,84,5.0       ,297.9,77.7
11.85,99.385,354.4,2,1.4,2015-03-30, 0625,A,97,5.0       ,296.9,199.5
11.865,99.399,360.7,2,1.4,2015-03-30, 0625,A,100,5.0       ,300.6,238.2
11.862,99.382,341.4,2,1.4,2015-03-30, 0625,A,91,5.0       ,298.5,124.6
11.877,99.397,327.7,2,1.4,2015-03-30, 0625,A,81,5.0       ,297.1,63.8
11.874,99.38,315.9,2,1.4,2015-03-30, 0625,A,51,5.0       ,296.6,27.9
11.859,99.29,320.8,2,1.4,2015-03-30, 0625,A,53,5.0       ,294,42.9
11.838,99.162,316.6,2,1.4,2015-03-30, 0625,A,63,5.0       ,296.2,31.7
11.938,99.29,318.7,2,1.4,2015-03-30, 0625,A,70,5.0       ,297.4,36
11.965,99.303,314.9,2,1.4,2015-03-30, 0625,A,43,5.0       ,296.9,24.9
11.962,99.285,327.8,2,1.4,2015-03-30, 0625,A,81,5.0       ,298.4,68.3
11.969,99.296,318.3,2,1.4,2015-03-30, 0625,A,69,5.0       ,297.1,36.2
11.966,99.278,315.9,2,1.4,2015-03-30, 0625,A,63,5.0       ,297.4,28.6
11.906,98.928,313,2.1,1.4,2015-03-30, 0625,A,56,5.0       ,294.7,23.5
11.981,98.992,314.6,2.1,1.4,2015-03-30, 0625,A,52,5.0       ,295.7,26.2
12.018,98.822,320.2,2.1,1.4,2015-03-30, 0625,A,72,5.0       ,296,49.4
12.015,98.803,314.5,2.2,1.4,2015-03-30, 0625,A,58,5.0       ,296.9,31.1
12.307,98.968,318.5,2.1,1.4,2015-03-30, 0625,A,62,5.0       ,300.6,31.2
12.476,98.971,315.7,2.1,1.4,2015-03-30, 0625,A,30,5.0       ,296.3,26.4
12.309,97.994,321.3,2.5,1.5,2015-03-30, 0625,A,0,5.0       ,296.3,67.6
12.577,99.023,330.6,2,1.4,2015-03-30, 0625,A,83,5.0       ,295.7,82.3
12.589,99.021,328.6,2,1.4,2015-03-30, 0625,A,82,5.0       ,293.9,73.5
12.582,99.036,326.7,2,1.4,2015-03-30, 0625,A,80,5.0       ,296.1,66.4
12.546,98.365,310.9,2.3,1.5,2015-03-30, 0625,A,41,5.0       ,295.9,19.2
12.547,98.378,313.4,2.3,1.5,2015-03-30, 0625,A,38,5.0       ,296.8,24.8
12.922,100.012,319.5,1.7,1.3,2015-03-30, 0625,A,52,5.0       ,299.2,14.3
12.92,99.997,321.3,1.7,1.3,2015-03-30, 0625,A,74,5.0       ,300.1,18.1
12.92,100.008,323.2,1.7,1.3,2015-03-30, 0625,A,58,5.0       ,299.5,21.8
13.603,101.338,322,1.3,1.1,2015-03-30, 0625,A,28,5.0       ,299.8,17.6
13.817,101.528,321.6,1.3,1.1,2015-03-30, 0625,A,73,5.0       ,300.5,10.5
13.762,100.789,321.5,1.4,1.2,2015-03-30, 0625,A,35,5.0       ,301.5,15.5
13.772,100.788,321,1.4,1.2,2015-03-30, 0625,A,43,5.0       ,301.2,14.6
13.809,99.192,315.6,1.9,1.3,2015-03-30, 0625,A,26,5.0       ,293.8,19
14.155,101.013,319.8,1.4,1.2,2015-03-30, 0625,A,69,5.0       ,300.5,14
14.18,100.728,320.5,1.4,1.2,2015-03-30, 0625,A,42,5.0       ,300.6,17.3
14.141,100.074,327.6,1.6,1.2,2015-03-30, 0625,A,81,5.0       ,299.7,36.4
14.138,100.059,322.4,1.6,1.2,2015-03-30, 0625,A,75,5.0       ,300.6,23.3
14.142,100.067,330.3,1.6,1.2,2015-03-30, 0625,A,83,5.0       ,300.4,44.9
14.383,100.84,324.5,1.4,1.2,2015-03-30, 0625,A,74,5.0       ,302.2,17.4
14.436,99.968,324.1,1.6,1.2,2015-03-30, 0625,A,67,5.0       ,301.4,21.8
15.512,100.338,323.4,1.4,1.2,2015-03-30, 0625,A,65,5.0       ,302.2,17.5
15.423,98.25,319.9,2,1.4,2015-03-30, 0630,A,50,5.0       ,300.9,31.9
15.629,98.544,318.6,1.9,1.4,2015-03-30, 0630,A,64,5.0       ,302.3,24.9
15.624,98.558,320.2,1.9,1.4,2015-03-30, 0630,A,60,5.0       ,303.2,31.4
15.621,98.541,317.4,1.9,1.4,2015-03-30, 0630,A,58,5.0       ,301.8,20.9
16.239,101.945,324.5,1.1,1.1,2015-03-30, 0630,A,74,5.0       ,300.8,17.4
15.598,98.05,339.9,2.1,1.4,2015-03-30, 0630,A,90,5.0       ,298,124.1
15.717,98.668,313.4,1.9,1.3,2015-03-30, 0630,A,33,5.0       ,299,19.1
16.131,100.866,326,1.3,1.1,2015-03-30, 0630,A,60,5.0       ,305.1,20.2
15.992,99.953,326.8,1.5,1.2,2015-03-30, 0630,A,54,5.0       ,304.8,18.9
15.779,98.557,319.1,1.9,1.3,2015-03-30, 0630,A,62,5.0       ,302.9,20.8
15.764,98.469,319.6,1.9,1.4,2015-03-30, 0630,A,65,5.0       ,301.6,26.5
16.239,101.161,322.1,1.2,1.1,2015-03-30, 0630,A,63,5.0       ,302.8,12.8
16.104,100.237,322,1.4,1.2,2015-03-30, 0630,A,62,5.0       ,302.7,12.9
16.138,100.413,319.8,1.4,1.2,2015-03-30, 0630,A,54,5.0       ,301.9,11.5
16.108,100.231,324.5,1.4,1.2,2015-03-30, 0630,A,78,5.0       ,303.3,19.3
15.862,98.788,316.1,1.8,1.3,2015-03-30, 0630,A,22,5.0       ,300.2,23.3
15.809,98.346,312.1,2,1.4,2015-03-30, 0630,A,36,5.0       ,296.3,11.8
15.972,98.939,317.7,1.8,1.3,2015-03-30, 0630,A,37,5.0       ,299.3,28.1
15.929,98.499,324.8,1.9,1.4,2015-03-30, 0630,A,78,5.0       ,299.2,44.8
16.007,98.424,316.5,1.9,1.4,2015-03-30, 0630,A,34,5.0       ,300,18.1
16.284,99.71,322.6,1.5,1.2,2015-03-30, 0630,A,37,5.0       ,302.3,15.3
16.37,100.139,325.2,1.4,1.2,2015-03-30, 0630,A,67,5.0       ,303.1,14.8
16.514,100.497,328.7,1.4,1.2,2015-03-30, 0630,A,82,5.0       ,303.2,19.9
16.512,100.484,327.3,1.4,1.2,2015-03-30, 0630,A,79,5.0       ,304.9,16.1
16.51,100.492,328.3,1.4,1.2,2015-03-30, 0630,A,80,5.0       ,304.6,21.4
16.658,100.205,319.9,1.4,1.2,2015-03-30, 0630,A,54,5.0       ,300.9,13.4
16.352,98.28,320.5,2,1.4,2015-03-30, 0630,A,58,5.0       ,301,26.9
16.385,98.255,320.8,2,1.4,2015-03-30, 0630,A,53,5.0       ,303.1,23.8
16.61,98.632,327.8,1.8,1.3,2015-03-30, 0630,A,72,5.0       ,308.9,22.1
17.091,101.221,330.6,1.2,1.1,2015-03-30, 0630,A,32,5.0       ,305.6,24.1
17.107,101.253,329.5,1.2,1.1,2015-03-30, 0630,A,66,5.0       ,306,16.4
17.116,101.252,335.6,1.2,1.1,2015-03-30, 0630,A,87,5.0       ,306,30.1
17.139,101.271,326.3,1.2,1.1,2015-03-30, 0630,A,44,5.0       ,304.8,13.5
17.102,101.035,325.5,1.2,1.1,2015-03-30, 0630,A,67,5.0       ,302.9,22.8
17.1,101.024,323.3,1.2,1.1,2015-03-30, 0630,A,49,5.0       ,300.1,18.9
17.149,101.269,332.8,1.2,1.1,2015-03-30, 0630,A,85,5.0       ,303.4,28
17.147,101.258,327.9,1.2,1.1,2015-03-30, 0630,A,58,5.0       ,303.6,18.5
16.802,98.863,335.8,1.7,1.3,2015-03-30, 0630,A,81,5.0       ,299.7,72.9
16.799,98.846,386.9,1.7,1.3,2015-03-30, 0630,A,100,5.0       ,304.6,399.2
17.169,101.135,324.9,1.2,1.1,2015-03-30, 0630,A,68,5.0       ,302.7,18.5
17.2,101.266,326.3,1.2,1.1,2015-03-30, 0630,A,27,5.0       ,305.6,17.3
16.798,98.858,363,1.7,1.3,2015-03-30, 0630,A,100,5.0       ,302.3,209.9
16.795,98.841,368.3,1.7,1.3,2015-03-30, 0630,A,100,5.0       ,303.8,240.3
16.916,98.797,329.8,1.7,1.3,2015-03-30, 0630,A,83,5.0       ,303.8,58.9
17.162,100.137,332,1.4,1.2,2015-03-30, 0630,A,84,5.0       ,307.5,30
17.267,100.348,334.2,1.3,1.2,2015-03-30, 0630,A,82,5.0       ,307.2,34.5
16.995,98.726,323.2,1.8,1.3,2015-03-30, 0630,A,39,5.0       ,306.7,34.3
16.993,98.709,322.6,1.8,1.3,2015-03-30, 0630,A,64,5.0       ,306.3,35.3
16.639,96.642,336.8,2.6,1.5,2015-03-30, 0630,A,88,5.0       ,305.6,96.6
17.161,98.546,323,1.8,1.3,2015-03-30, 0630,A,65,5.0       ,300.5,38.2
17.174,98.48,311.3,1.8,1.3,2015-03-30, 0630,A,45,5.0       ,297.5,17.7
17.053,97.545,320.8,2.1,1.4,2015-03-30, 0630,A,56,5.0       ,300,25.6
17.746,101.42,328.3,1.2,1.1,2015-03-30, 0630,A,39,5.0       ,304.1,21.4
17.691,100.745,314.9,1.3,1.1,2015-03-30, 0630,A,44,5.0       ,296.6,13.6
17.879,101.75,320,1.1,1.1,2015-03-30, 0630,A,44,5.0       ,302.3,11.2
17.831,101.444,321,1.2,1.1,2015-03-30, 0630,A,72,5.0       ,299.1,17.4
16.77,95.281,328.1,3.2,1.7,2015-03-30, 0630,A,81,5.0       ,302.5,100.1
17.884,101.598,328.5,1.1,1.1,2015-03-30, 0630,A,71,5.0       ,304.9,22.3
17.87,101.503,319.1,1.1,1.1,2015-03-30, 0630,A,65,5.0       ,300.4,13
17.855,101.407,331.9,1.2,1.1,2015-03-30, 0630,A,84,5.0       ,299.8,33
17.853,101.396,316.1,1.2,1.1,2015-03-30, 0630,A,41,5.0       ,299.8,7.7
16.768,95.275,325.3,3.2,1.7,2015-03-30, 0630,A,74,5.0       ,302.9,79.5
17.893,101.558,336.7,1.1,1.1,2015-03-30, 0630,A,88,5.0       ,305.9,37.4
17.86,101.344,336.3,1.2,1.1,2015-03-30, 0630,A,87,5.0       ,303.6,38.6
17.901,101.546,328.7,1.1,1.1,2015-03-30, 0630,A,69,5.0       ,302.1,23.8
17.881,101.351,321.1,1.2,1.1,2015-03-30, 0630,A,54,5.0       ,301.6,12.2
17.879,101.341,320.3,1.2,1.1,2015-03-30, 0630,A,51,5.0       ,301.7,10.5
17.925,101.574,327.1,1.1,1.1,2015-03-30, 0630,A,60,5.0       ,304.4,16.9
17.93,101.42,348.3,1.2,1.1,2015-03-30, 0630,A,94,5.0       ,301.4,70.2
17.929,101.409,326.3,1.2,1.1,2015-03-30, 0630,A,71,5.0       ,299.4,21.8
17.942,101.429,350.4,1.2,1.1,2015-03-30, 0630,A,95,5.0       ,296.3,80.6
17.94,101.418,324,1.2,1.1,2015-03-30, 0630,A,76,5.0       ,296.3,21.6
17.946,101.395,380.1,1.2,1.1,2015-03-30, 0630,A,100,5.0       ,305.9,185
17.944,101.385,382.5,1.2,1.1,2015-03-30, 0630,A,100,5.0       ,305.8,198.2
17.949,101.389,392.8,1.2,1.1,2015-03-30, 0630,A,100,5.0       ,309.3,258
18.036,101.879,334.7,1.1,1,2015-03-30, 0630,A,85,5.0       ,303.5,32.7
18.034,101.869,345.3,1.1,1,2015-03-30, 0630,A,93,5.0       ,300.2,55.1
17.958,101.388,338.5,1.2,1.1,2015-03-30, 0630,A,81,5.0       ,298.2,46.4
17.415,98.026,316.5,1.9,1.4,2015-03-30, 0630,A,52,5.0       ,302,23.1
17.333,97.493,330.5,2.1,1.4,2015-03-30, 0630,A,83,5.0       ,298.6,74.8
18.042,101.613,321,1.1,1.1,2015-03-30, 0630,A,59,5.0       ,300.2,19.9
18.077,101.714,335.8,1.1,1.1,2015-03-30, 0630,A,87,5.0       ,306.9,31.6
17.487,98.009,316.6,1.9,1.4,2015-03-30, 0630,A,57,5.0       ,303.3,20.8
18.147,102,346.8,1.1,1,2015-03-30, 0630,A,94,5.0       ,304.9,57.2
18.146,101.99,343.1,1.1,1,2015-03-30, 0630,A,92,5.0       ,304.8,49.2
18.144,101.98,324,1.1,1,2015-03-30, 0630,A,32,5.0       ,304,14.1
17.414,97.572,331.8,2.1,1.4,2015-03-30, 0630,A,84,5.0       ,303.8,67.8
18.04,101.19,334.9,1.2,1.1,2015-03-30, 0630,A,87,5.0       ,302.2,42.1
17.437,97.627,327.8,2.1,1.4,2015-03-30, 0630,A,72,5.0       ,300.3,53.5
18.139,101.761,349.2,1.1,1,2015-03-30, 0630,A,95,5.0       ,302.1,68.9
18.134,101.73,336.3,1.1,1.1,2015-03-30, 0630,A,71,5.0       ,305.2,31.9
17.429,97.509,337.5,2.1,1.4,2015-03-30, 0630,A,88,5.0       ,301.5,107.1
18.181,101.973,347.3,1.1,1,2015-03-30, 0630,A,94,5.0       ,302.4,56.9
18.147,101.749,383.5,1.1,1,2015-03-30, 0630,A,87,5.0       ,298.5,187.1
18.145,101.739,398.7,1.1,1.1,2015-03-30, 0630,A,94,5.0       ,307.4,271.1
18.162,101.725,337.3,1.1,1.1,2015-03-30, 0630,A,79,5.0       ,308.8,30.4
18.148,101.631,361.2,1.1,1.1,2015-03-30, 0630,A,100,5.0       ,300.7,102.1
18.146,101.621,322.8,1.1,1.1,2015-03-30, 0630,A,31,5.0       ,302,15.5
18.126,101.494,320.9,1.1,1.1,2015-03-30, 0630,A,61,5.0       ,294.7,18.4
18.125,101.484,326,1.1,1.1,2015-03-30, 0630,A,78,5.0       ,298.4,25.3
18.213,101.999,330.5,1.1,1,2015-03-30, 0630,A,70,5.0       ,302.9,22.4
18.206,101.948,327.2,1.1,1,2015-03-30, 0630,A,48,5.0       ,300.3,20.2
17.536,97.825,314.3,2,1.4,2015-03-30, 0630,A,61,5.0       ,300.8,21.7
18.216,101.957,334.4,1.1,1,2015-03-30, 0630,A,81,5.0       ,297.5,31.6
17.557,97.877,319.5,2,1.4,2015-03-30, 0630,A,46,5.0       ,303.4,30
17.535,97.746,313.8,2,1.4,2015-03-30, 0630,A,53,5.0       ,300.5,21.4
18.225,101.971,338.7,1.1,1,2015-03-30, 0630,A,89,5.0       ,301.1,37.8
18.236,101.979,342.8,1.1,1,2015-03-30, 0630,A,91,5.0       ,300.8,47.9
18.232,101.897,363.5,1.1,1,2015-03-30, 0630,A,87,5.0       ,300.7,103.8
18.231,101.887,331.1,1.1,1,2015-03-30, 0630,A,64,5.0       ,300.5,27.1
17.536,97.74,316,2,1.4,2015-03-30, 0630,A,65,5.0       ,301,29.5
18.263,101.974,330.9,1.1,1,2015-03-30, 0630,A,83,5.0       ,304.5,25.8
17.537,97.602,330.5,2.1,1.4,2015-03-30, 0630,A,83,5.0       ,301.6,64.9
17.663,98.174,334.3,1.9,1.3,2015-03-30, 0630,A,86,5.0       ,298.9,85.2
17.66,98.154,392,1.9,1.3,2015-03-30, 0630,A,100,5.0       ,304.4,525.1
17.674,98.169,343.6,1.9,1.3,2015-03-30, 0630,A,92,5.0       ,301,126.8
17.671,98.15,412.1,1.9,1.3,2015-03-30, 0630,A,100,5.0       ,299,825.9
17.512,97.238,312.3,2.2,1.4,2015-03-30, 0630,A,47,5.0       ,298.2,20.7
18.248,101.526,325.8,1.1,1.1,2015-03-30, 0630,A,64,5.0       ,298.2,25.4
18.258,101.525,319.1,1.1,1.1,2015-03-30, 0630,A,39,5.0       ,299.1,16.4
18.367,101.981,332.7,1.1,1,2015-03-30, 0630,A,84,5.0       ,305.4,23.8
18.365,101.971,341.9,1.1,1,2015-03-30, 0630,A,91,5.0       ,306,41
18.362,101.951,327.8,1.1,1,2015-03-30, 0630,A,32,5.0       ,304,14.5
18.36,101.941,351.2,1.1,1,2015-03-30, 0630,A,90,5.0       ,301.9,63.8
18.367,101.919,352.1,1.1,1,2015-03-30, 0630,A,96,5.0       ,302,69.7
18.377,101.928,322.4,1.1,1,2015-03-30, 0630,A,60,5.0       ,299.7,10.9
18.368,101.521,326.6,1.1,1.1,2015-03-30, 0630,A,70,5.0       ,302,20.9
18.367,101.511,359.9,1.1,1.1,2015-03-30, 0630,A,99,5.0       ,303.9,99.9
18.365,101.5,391.5,1.1,1.1,2015-03-30, 0630,A,100,5.0       ,305.8,239
18.363,101.49,368.8,1.1,1.1,2015-03-30, 0630,A,100,5.0       ,303.4,131
18.44,101.922,326.7,1.1,1,2015-03-30, 0630,A,75,5.0       ,302.3,16.2
18.438,101.912,321.8,1.1,1,2015-03-30, 0630,A,23,5.0       ,303.3,9.7
18.382,101.551,332,1.1,1.1,2015-03-30, 0630,A,74,5.0       ,303.6,30
18.378,101.52,342.3,1.1,1.1,2015-03-30, 0630,A,91,5.0       ,302.7,49.5
18.376,101.509,375.6,1.1,1.1,2015-03-30, 0630,A,100,5.0       ,305.9,156.7
18.374,101.499,336.9,1.1,1.1,2015-03-30, 0630,A,88,5.0       ,303.7,36.3
18.446,101.9,322.1,1.1,1,2015-03-30, 0630,A,45,5.0       ,304.7,11.7
18.444,101.89,320.8,1.1,1,2015-03-30, 0630,A,25,5.0       ,303.5,10.4
18.443,101.88,344.3,1.1,1,2015-03-30, 0630,A,92,5.0       ,301.1,53
18.44,101.859,328.6,1.1,1,2015-03-30, 0630,A,82,5.0       ,301.3,23.8
18.385,101.507,349.1,1.1,1.1,2015-03-30, 0630,A,95,5.0       ,304.1,66.7
18.384,101.497,340.7,1.1,1.1,2015-03-30, 0630,A,85,5.0       ,302.5,45.2
18.14,99.974,324.7,1.4,1.2,2015-03-30, 0630,A,78,5.0       ,307.7,20.4
18.398,101.527,326.6,1.1,1.1,2015-03-30, 0630,A,26,5.0       ,300.6,19.1
17.789,97.836,324.6,2,1.4,2015-03-30, 0630,A,78,5.0       ,299.9,53.4
18.478,101.988,357.1,1.1,1,2015-03-30, 0630,A,98,5.0       ,305.1,83.2
18.409,101.536,334.2,1.1,1.1,2015-03-30, 0630,A,67,5.0       ,300.9,33.5
18.483,101.894,343.5,1.1,1,2015-03-30, 0630,A,92,5.0       ,297.9,51.1
18.251,100.402,333,1.3,1.1,2015-03-30, 0630,A,67,5.0       ,310.8,30.2
