latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
18.121,97.817,331.3,1.1,1,2015-04-02, 0700,A,84,5.0       ,308.6,25.4
18.132,97.826,319.1,1.1,1,2015-04-02, 0700,A,57,5.0       ,306.3,8.4
18.131,97.816,320.2,1.1,1,2015-04-02, 0700,A,68,5.0       ,306.6,9.6
18.078,97.431,327.5,1,1,2015-04-02, 0700,A,81,5.0       ,306.6,20.5
18.023,97.035,332.1,1,1,2015-04-02, 0700,A,84,5.0       ,305.2,29.1
18.129,97.688,332.3,1.1,1,2015-04-02, 0700,A,85,5.0       ,311.3,21.7
18.04,97.027,328,1,1,2015-04-02, 0700,A,60,5.0       ,304.4,21.8
18.038,97.017,387.1,1,1,2015-04-02, 0700,A,100,5.0       ,308.8,187.2
18.154,97.806,325.8,1.1,1,2015-04-02, 0700,A,79,5.0       ,306.8,16.7
18.153,97.796,319.4,1.1,1,2015-04-02, 0700,A,43,5.0       ,307.2,7.7
18.624,101.544,323.5,1.8,1.3,2015-04-02, 0700,A,24,5.0       ,303,30.3
18.488,100.369,337.8,1.5,1.2,2015-04-02, 0700,A,88,5.0       ,288.3,69
18.486,100.355,333.5,1.5,1.2,2015-04-02, 0700,A,79,5.0       ,287.7,56.2
18.055,97.005,324.5,1,1,2015-04-02, 0700,A,77,5.0       ,303.8,17
18.554,100.836,324.9,1.6,1.3,2015-04-02, 0700,A,42,5.0       ,306,22.3
18.553,100.639,326.9,1.6,1.2,2015-04-02, 0700,A,79,5.0       ,304.8,22.3
18.552,100.624,336,1.6,1.2,2015-04-02, 0700,A,87,5.0       ,307.9,50.1
18.53,100.449,329.6,1.5,1.2,2015-04-02, 0700,A,80,5.0       ,295.6,44.5
18.415,99.511,340.5,1.3,1.1,2015-04-02, 0700,A,90,5.0       ,310.2,47
18.541,100.448,335.6,1.5,1.2,2015-04-02, 0700,A,87,5.0       ,298.5,60.4
18.552,100.446,329.2,1.5,1.2,2015-04-02, 0700,A,82,5.0       ,298.8,42.2
18.725,101.782,329.1,1.9,1.3,2015-04-02, 0700,A,60,5.0       ,299.2,58.6
18.72,101.746,344.5,1.9,1.3,2015-04-02, 0700,A,92,5.0       ,301.1,126.5
18.585,100.619,324.7,1.6,1.2,2015-04-02, 0700,A,67,5.0       ,301.9,18.9
17.96,95.945,321.9,1,1,2015-04-02, 0700,A,41,5.0       ,308.5,6.5
18.72,101.794,326.6,1.9,1.3,2015-04-02, 0700,A,44,5.0       ,300.2,50.5
18.568,100.452,327.5,1.5,1.2,2015-04-02, 0700,A,81,5.0       ,295.3,36.1
18.566,100.438,328.6,1.5,1.2,2015-04-02, 0700,A,79,5.0       ,299.5,41.3
18.497,99.852,332.4,1.4,1.2,2015-04-02, 0700,A,76,5.0       ,307.5,38.8
18.495,99.839,336.8,1.4,1.2,2015-04-02, 0700,A,88,5.0       ,310,48.7
18.293,98.229,351.4,1.1,1.1,2015-04-02, 0700,A,96,5.0       ,313.6,66.7
18.726,101.739,323.9,1.9,1.3,2015-04-02, 0700,A,70,5.0       ,300.2,44.7
18.596,100.596,327.8,1.6,1.2,2015-04-02, 0700,A,74,5.0       ,301.4,33.2
18.506,99.838,328.6,1.4,1.2,2015-04-02, 0700,A,77,5.0       ,308.8,27.4
18.75,101.845,326.3,1.9,1.4,2015-04-02, 0700,A,66,5.0       ,300.5,52.2
18.744,101.791,374.2,1.9,1.3,2015-04-02, 0700,A,100,5.0       ,301.5,335.2
18.742,101.772,341.7,1.9,1.3,2015-04-02, 0700,A,91,5.0       ,299,111.4
18.248,97.746,332,1.1,1,2015-04-02, 0700,A,84,5.0       ,314.1,21.9
18.247,97.736,337.2,1.1,1,2015-04-02, 0700,A,88,5.0       ,313,30.9
18.063,96.4,318.5,1,1,2015-04-02, 0700,A,15,5.0       ,302.5,8.2
18.764,101.862,319.4,1.9,1.4,2015-04-02, 0700,A,45,5.0       ,300.4,31
18.756,101.789,322.1,1.9,1.3,2015-04-02, 0700,A,52,5.0       ,298.6,39.2
18.24,97.615,352.4,1.1,1,2015-04-02, 0700,A,96,5.0       ,311.5,65.6
18.239,97.605,322.5,1.1,1,2015-04-02, 0700,A,26,5.0       ,309.1,9
18.521,99.706,325.2,1.4,1.2,2015-04-02, 0700,A,22,5.0       ,305.2,21.4
18.251,97.623,342.7,1.1,1,2015-04-02, 0700,A,91,5.0       ,311.3,42.1
18.695,100.95,327.6,1.7,1.3,2015-04-02, 0700,A,79,5.0       ,307,34.5
18.64,100.501,327.3,1.5,1.2,2015-04-02, 0700,A,59,5.0       ,292.4,39.5
18.633,100.443,328.5,1.5,1.2,2015-04-02, 0700,A,40,5.0       ,299,40
18.798,101.729,335.1,1.9,1.3,2015-04-02, 0700,A,82,5.0       ,298.3,85.5
18.755,101.364,340.7,1.8,1.3,2015-04-02, 0700,A,90,5.0       ,301.2,96.1
18.644,100.442,364.6,1.5,1.2,2015-04-02, 0700,A,100,5.0       ,303.1,181.5
18.642,100.427,345.2,1.5,1.2,2015-04-02, 0700,A,93,5.0       ,296.9,93.6
18.81,101.728,352.5,1.9,1.3,2015-04-02, 0700,A,96,5.0       ,299.9,172.5
18.79,101.552,338.3,1.8,1.3,2015-04-02, 0700,A,62,5.0       ,303.3,76
18.765,101.346,324.8,1.8,1.3,2015-04-02, 0700,A,38,5.0       ,300,37.9
18.034,95.812,332.6,1,1,2015-04-02, 0700,A,85,5.0       ,314.4,13.2
17.932,95.114,334.3,1,1,2015-04-02, 0700,A,64,5.0       ,314.4,13.5
18.647,100.45,330,1.5,1.2,2015-04-02, 0700,A,48,5.0       ,301.1,42.1
18.645,100.436,356.6,1.5,1.2,2015-04-02, 0700,A,98,5.0       ,302.7,141.2
17.94,95.107,339.1,1,1,2015-04-02, 0700,A,89,5.0       ,313.6,22
18.787,101.58,349.5,1.8,1.3,2015-04-02, 0700,A,90,5.0       ,301.4,142.8
18.764,101.375,324.2,1.8,1.3,2015-04-02, 0700,A,33,5.0       ,301,35.7
18.762,101.358,339.9,1.8,1.3,2015-04-02, 0700,A,90,5.0       ,300.7,92.2
18.571,99.718,327.9,1.4,1.2,2015-04-02, 0700,A,64,5.0       ,301.1,34.9
18.296,97.559,334.8,1.1,1,2015-04-02, 0700,A,67,5.0       ,306.9,27.4
18.268,97.353,328,1,1,2015-04-02, 0700,A,81,5.0       ,302.8,24.3
18.797,101.562,366.4,1.8,1.3,2015-04-02, 0700,A,100,5.0       ,298.5,244.7
18.311,97.598,331.3,1.1,1,2015-04-02, 0700,A,79,5.0       ,310.9,21.1
18.151,96.437,338.1,1,1,2015-04-02, 0700,A,89,5.0       ,305.6,33.7
18.15,96.428,346.8,1,1,2015-04-02, 0700,A,94,5.0       ,306.3,52.5
18.587,99.678,325.4,1.4,1.2,2015-04-02, 0700,A,62,5.0       ,307.9,17.6
18.077,95.857,336.8,1,1,2015-04-02, 0700,A,88,5.0       ,313.3,20.5
18.795,101.339,334.1,1.8,1.3,2015-04-02, 0700,A,86,5.0       ,302,66.4
18.399,98.121,357.4,1.1,1.1,2015-04-02, 0700,A,98,5.0       ,305.9,90.5
18.398,98.111,333.5,1.1,1.1,2015-04-02, 0700,A,83,5.0       ,308.5,33.7
17.944,94.89,317.2,1,1,2015-04-02, 0700,A,45,5.0       ,304.6,6.3
17.943,94.88,320.4,1,1,2015-04-02, 0700,A,69,5.0       ,305.9,11
18.811,101.37,318.9,1.8,1.3,2015-04-02, 0700,A,48,5.0       ,300.7,23.1
18.807,101.337,327.5,1.8,1.3,2015-04-02, 0700,A,74,5.0       ,302.7,47.3
18.803,101.303,328.7,1.8,1.3,2015-04-02, 0700,A,82,5.0       ,300.9,57.1
18.411,98.141,366.2,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,305.3,121.8
18.41,98.13,340.7,1.1,1.1,2015-04-02, 0700,A,90,5.0       ,305.8,48.3
18.35,97.684,325.2,1.1,1,2015-04-02, 0700,A,57,5.0       ,311.2,9.5
18.421,98.14,399.5,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,312.3,286
18.419,98.129,416.9,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,323.5,419.8
18.418,98.119,324.9,1.1,1.1,2015-04-02, 0700,A,51,5.0       ,307.8,15.2
18.351,97.622,327.9,1.1,1,2015-04-02, 0700,A,78,5.0       ,309,16.8
18.302,97.257,391.2,1,1,2015-04-02, 0700,A,100,5.0       ,310.8,212.7
18.906,101.987,320.9,2,1.4,2015-04-02, 0700,A,62,5.0       ,300.6,36.5
18.85,101.503,323.4,1.8,1.3,2015-04-02, 0700,A,58,5.0       ,297.8,37.2
18.429,98.128,346.7,1.1,1.1,2015-04-02, 0700,A,94,5.0       ,308.6,59.1
18.852,101.417,340.4,1.8,1.3,2015-04-02, 0700,A,78,5.0       ,298.2,98.6
18.445,98.105,322.7,1.1,1.1,2015-04-02, 0700,A,45,5.0       ,306.5,13.7
18.912,101.999,323.5,2,1.4,2015-04-02, 0700,A,73,5.0       ,300.8,48
18.857,101.494,332.9,1.8,1.3,2015-04-02, 0700,A,84,5.0       ,297.7,66.8
18.848,101.41,343.2,1.8,1.3,2015-04-02, 0700,A,80,5.0       ,300.9,112.6
18.363,97.371,340.6,1,1,2015-04-02, 0700,A,90,5.0       ,306.1,45
18.891,101.579,325.8,1.9,1.3,2015-04-02, 0700,A,51,5.0       ,299.4,43
18.474,98.136,420.8,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,315.8,458.9
18.891,101.473,321.1,1.8,1.3,2015-04-02, 0700,A,41,5.0       ,300.3,28.7
18.485,98.145,328.4,1.1,1.1,2015-04-02, 0700,A,81,5.0       ,302.8,28.5
18.895,101.404,320.7,1.8,1.3,2015-04-02, 0700,A,55,5.0       ,301.9,31
18.455,97.846,321.5,1.1,1,2015-04-02, 0700,A,71,5.0       ,308.4,10.8
18.257,96.405,319.2,1,1,2015-04-02, 0700,A,32,5.0       ,303.4,6.9
18.809,100.567,327.1,1.6,1.2,2015-04-02, 0700,A,0,5.0       ,273.8,58.9
18.432,97.603,335.1,1.1,1,2015-04-02, 0700,A,84,5.0       ,307.3,27.7
18.431,97.593,332.7,1.1,1,2015-04-02, 0700,A,82,5.0       ,308.9,22
18.266,96.403,320.6,1,1,2015-04-02, 0700,A,52,5.0       ,303.5,8.8
18.192,95.88,353.4,1,1,2015-04-02, 0700,A,97,5.0       ,315.4,51.2
18.438,97.582,328.3,1.1,1,2015-04-02, 0700,A,66,5.0       ,310,14.5
18.437,97.572,327.5,1.1,1,2015-04-02, 0700,A,66,5.0       ,310.8,12.5
18.258,96.28,326.6,1,1,2015-04-02, 0700,A,58,5.0       ,305.7,15.6
18.956,101.625,335.3,1.9,1.3,2015-04-02, 0700,A,50,5.0       ,300.5,72.7
18.954,101.607,351.4,1.9,1.3,2015-04-02, 0700,A,96,5.0       ,302.1,148.4
18.211,95.886,332.5,1,1,2015-04-02, 0700,A,68,5.0       ,314.8,14.1
18.979,101.711,332.7,1.9,1.3,2015-04-02, 0700,A,76,5.0       ,297.5,77.7
18.966,101.606,352.6,1.9,1.3,2015-04-02, 0700,A,96,5.0       ,303.2,154.2
18.708,99.489,326.8,1.3,1.1,2015-04-02, 0700,A,55,5.0       ,308.8,18.8
18.527,98.097,337.8,1.1,1.1,2015-04-02, 0700,A,88,5.0       ,306,40.6
18.525,98.087,326.6,1.1,1.1,2015-04-02, 0700,A,77,5.0       ,307.6,19
18.521,98.056,325.1,1.1,1,2015-04-02, 0700,A,77,5.0       ,309.6,14.3
18.516,98.015,338.7,1.1,1,2015-04-02, 0700,A,88,5.0       ,312.2,36.9
18.514,98.004,329,1.1,1,2015-04-02, 0700,A,30,5.0       ,310.3,19.2
18.982,101.638,330.8,1.9,1.3,2015-04-02, 0700,A,46,5.0       ,297.9,59.3
18.98,101.621,355.6,1.9,1.3,2015-04-02, 0700,A,98,5.0       ,301.1,174.7
18.978,101.604,350.8,1.9,1.3,2015-04-02, 0700,A,96,5.0       ,303.1,146.5
18.542,98.137,319.3,1.1,1.1,2015-04-02, 0700,A,71,5.0       ,305.3,14.4
18.536,98.096,358,1.1,1.1,2015-04-02, 0700,A,99,5.0       ,307.7,89.6
18.535,98.085,361.2,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,309.7,98.1
18.53,98.055,323,1.1,1,2015-04-02, 0700,A,63,5.0       ,308.8,9.9
18.409,97.165,318.5,1,1,2015-04-02, 0700,A,50,5.0       ,307.7,11.9
18.277,96.22,351.1,1,1,2015-04-02, 0700,A,96,5.0       ,308,60.3
18.275,96.21,330.4,1,1,2015-04-02, 0700,A,83,5.0       ,306.5,22.5
18.97,101.707,326.6,1.9,1.3,2015-04-02, 0700,A,64,5.0       ,297.4,54.7
18.54,98.089,324,1.1,1.1,2015-04-02, 0700,A,36,5.0       ,308.3,15.1
18.528,97.997,324.5,1.1,1,2015-04-02, 0700,A,70,5.0       ,311.1,12.9
18.309,96.381,352.9,1,1,2015-04-02, 0700,A,96,5.0       ,306,65.1
18.307,96.372,351.7,1,1,2015-04-02, 0700,A,96,5.0       ,307,61.6
18.975,101.634,334.4,1.9,1.3,2015-04-02, 0700,A,62,5.0       ,299.5,73.2
18.973,101.617,347.6,1.9,1.3,2015-04-02, 0700,A,93,5.0       ,301.5,128.2
18.971,101.6,347.3,1.9,1.3,2015-04-02, 0700,A,94,5.0       ,303.4,127.8
18.741,99.607,324.7,1.3,1.1,2015-04-02, 0700,A,63,5.0       ,307.2,10.5
18.573,98.266,324.3,1.1,1.1,2015-04-02, 0700,A,45,5.0       ,308.6,13.9
18.316,96.37,393.7,1,1,2015-04-02, 0700,A,100,5.0       ,308.9,211.2
18.315,96.361,369.8,1,1,2015-04-02, 0700,A,100,5.0       ,307.7,111.9
18.985,101.615,351.3,1.9,1.3,2015-04-02, 0700,A,96,5.0       ,301.3,151
18.983,101.598,335.9,1.9,1.3,2015-04-02, 0700,A,64,5.0       ,302.9,74
18.965,101.442,329,1.8,1.3,2015-04-02, 0700,A,82,5.0       ,303,56.4
18.741,99.528,323.6,1.3,1.1,2015-04-02, 0700,A,59,5.0       ,304.5,15.5
18.57,98.17,330.2,1.1,1.1,2015-04-02, 0700,A,49,5.0       ,307.1,26.3
18.993,101.576,326.2,1.9,1.3,2015-04-02, 0700,A,55,5.0       ,301.3,40.1
18.981,101.475,317.4,1.8,1.3,2015-04-02, 0700,A,68,5.0       ,301.2,16.6
18.938,101.092,324.4,1.7,1.3,2015-04-02, 0700,A,77,5.0       ,298.4,40
18.936,101.076,321.6,1.7,1.3,2015-04-02, 0700,A,74,5.0       ,299.4,32.4
19.019,101.7,347.8,1.9,1.3,2015-04-02, 0700,A,94,5.0       ,297.3,147.2
19.005,101.575,346.8,1.9,1.3,2015-04-02, 0700,A,94,5.0       ,302.6,126.5
18.586,98.146,356.6,1.1,1.1,2015-04-02, 0700,A,98,5.0       ,311.6,84.2
18.523,97.676,323.9,1.1,1,2015-04-02, 0700,A,52,5.0       ,308.6,11.4
18.522,97.665,334.8,1.1,1,2015-04-02, 0700,A,86,5.0       ,308.1,29
18.521,97.655,337.5,1.1,1,2015-04-02, 0700,A,88,5.0       ,309.3,34.4
18.976,101.219,313.5,1.7,1.3,2015-04-02, 0700,A,44,5.0       ,299.3,18.3
18.964,101.12,354.1,1.7,1.3,2015-04-02, 0700,A,97,5.0       ,300.8,160.2
18.595,98.145,352.8,1.1,1.1,2015-04-02, 0700,A,96,5.0       ,311.9,72.8
18.55,97.805,318.1,1.1,1,2015-04-02, 0700,A,68,5.0       ,305.1,10.1
18.549,97.795,317.3,1.1,1,2015-04-02, 0700,A,66,5.0       ,304.6,9.6
18.531,97.664,323.1,1.1,1,2015-04-02, 0700,A,73,5.0       ,306.7,10
18.53,97.654,324.8,1.1,1,2015-04-02, 0700,A,68,5.0       ,309.5,13.6
18.379,96.553,333.7,1,1,2015-04-02, 0700,A,86,5.0       ,314.5,11.4
18.606,98.154,389.6,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,310.5,226.2
18.605,98.143,367.1,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,310.3,121.8
18.603,98.133,325.5,1.1,1.1,2015-04-02, 0700,A,47,5.0       ,306.6,16.3
19.067,101.806,319.6,1.9,1.4,2015-04-02, 0700,A,71,5.0       ,293.9,37
18.617,98.163,327.3,1.1,1.1,2015-04-02, 0700,A,75,5.0       ,302,23.3
18.647,98.321,325.9,1.1,1.1,2015-04-02, 0700,A,43,5.0       ,306.3,17.2
18.629,98.182,335.4,1.1,1.1,2015-04-02, 0700,A,84,5.0       ,304.1,40.6
18.38,96.37,350.8,1,1,2015-04-02, 0700,A,96,5.0       ,304,59.5
18.379,96.36,339.9,1,1,2015-04-02, 0700,A,90,5.0       ,305,37.2
19.094,101.82,352.6,1.9,1.4,2015-04-02, 0700,A,96,5.0       ,299.4,180.6
19.092,101.803,350.8,1.9,1.4,2015-04-02, 0700,A,90,5.0       ,295.2,166.4
18.641,98.202,339.6,1.1,1.1,2015-04-02, 0700,A,90,5.0       ,304,50.2
18.64,98.191,353.9,1.1,1.1,2015-04-02, 0700,A,97,5.0       ,308.8,83.5
18.638,98.181,361.8,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,310.6,106.3
18.646,98.195,348.8,1.1,1.1,2015-04-02, 0700,A,95,5.0       ,306.8,66.9
18.603,97.864,321.5,1.1,1,2015-04-02, 0700,A,68,5.0       ,308.4,9.8
18.599,97.76,319.6,1.1,1,2015-04-02, 0700,A,71,5.0       ,302.8,13.7
18.598,97.75,318.6,1.1,1,2015-04-02, 0700,A,70,5.0       ,303.2,11.6
19.118,101.992,342.1,2,1.4,2015-04-02, 0700,A,91,5.0       ,296.6,137.2
18.664,98.182,334.7,1.1,1.1,2015-04-02, 0700,A,86,5.0       ,308.9,34
19.041,101.187,328.1,1.7,1.3,2015-04-02, 0700,A,81,5.0       ,295.3,59
19.105,101.646,328.2,1.9,1.3,2015-04-02, 0700,A,54,5.0       ,298.8,47.8
18.255,95.114,335.7,1,1,2015-04-02, 0700,A,87,5.0       ,317.9,14.2
18.253,95.105,339.6,1,1,2015-04-02, 0700,A,90,5.0       ,318.2,21
19.115,101.629,322.7,1.9,1.3,2015-04-02, 0700,A,38,5.0       ,301.3,25.3
19.109,101.575,327.7,1.9,1.3,2015-04-02, 0700,A,80,5.0       ,303.7,39
18.445,96.363,363.5,1,1,2015-04-02, 0700,A,100,5.0       ,306.4,92
18.443,96.353,355.9,1,1,2015-04-02, 0700,A,98,5.0       ,306.8,71.9
18.441,96.335,331.9,1,1,2015-04-02, 0700,A,84,5.0       ,305.5,24.2
18.439,96.325,335.8,1,1,2015-04-02, 0700,A,87,5.0       ,305.5,31.4
19.121,101.574,322.8,1.9,1.3,2015-04-02, 0700,A,68,5.0       ,303.4,22.4
18.44,96.268,377.6,1,1,2015-04-02, 0700,A,100,5.0       ,308.8,139.1
18.439,96.258,374.9,1,1,2015-04-02, 0700,A,100,5.0       ,307.8,129.8
18.611,97.432,331.1,1.1,1,2015-04-02, 0700,A,84,5.0       ,314.2,12.5
18.449,96.266,392.2,1,1,2015-04-02, 0700,A,100,5.0       ,310.4,201.7
18.448,96.257,383,1,1,2015-04-02, 0700,A,100,5.0       ,309.1,160.1
19.172,101.805,324.3,1.9,1.4,2015-04-02, 0700,A,77,5.0       ,297.3,52.1
19.155,101.659,346.7,1.9,1.3,2015-04-02, 0700,A,93,5.0       ,299.3,131.2
18.723,98.194,328.7,1.1,1.1,2015-04-02, 0700,A,74,5.0       ,303.8,23.5
18.722,98.184,346.5,1.1,1.1,2015-04-02, 0700,A,93,5.0       ,305.6,62.1
18.54,96.85,313.9,1,1,2015-04-02, 0700,A,47,5.0       ,293.6,9.1
18.455,96.246,363.4,1,1,2015-04-02, 0700,A,100,5.0       ,303.7,90.4
18.454,96.237,388,1,1,2015-04-02, 0700,A,100,5.0       ,309.2,182.5
19.186,101.822,322.8,1.9,1.4,2015-04-02, 0700,A,23,5.0       ,296.7,42
19.184,101.803,345.7,1.9,1.4,2015-04-02, 0700,A,93,5.0       ,300.1,139.8
18.734,98.203,323.4,1.1,1.1,2015-04-02, 0700,A,60,5.0       ,302.3,15.2
18.733,98.192,332.3,1.1,1.1,2015-04-02, 0700,A,85,5.0       ,301.3,31.7
18.731,98.182,379.1,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,307.2,175.5
18.73,98.172,395.8,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,312.7,265.7
18.728,98.161,348,1.1,1.1,2015-04-02, 0700,A,94,5.0       ,307.9,65.7
18.726,98.14,393,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,315.2,247.1
18.724,98.129,357.9,1.1,1.1,2015-04-02, 0700,A,99,5.0       ,310.6,94.2
18.723,98.118,318.8,1.1,1.1,2015-04-02, 0700,A,60,5.0       ,306.2,13.8
18.707,98.005,319,1.1,1,2015-04-02, 0700,A,44,5.0       ,304.8,9.1
18.464,96.245,342.2,1,1,2015-04-02, 0700,A,91,5.0       ,302.1,39.7
18.463,96.235,338.7,1,1,2015-04-02, 0700,A,89,5.0       ,305.8,33.7
18.737,98.197,331.5,1.1,1.1,2015-04-02, 0700,A,84,5.0       ,302.2,31.6
18.736,98.186,326.5,1.1,1.1,2015-04-02, 0700,A,53,5.0       ,301.2,22.2
18.735,98.175,358.1,1.1,1.1,2015-04-02, 0700,A,99,5.0       ,308.1,94.7
18.733,98.165,362.3,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,310.6,107.3
18.729,98.133,338.6,1.1,1.1,2015-04-02, 0700,A,89,5.0       ,310.5,45.2
19.177,101.817,318,1.9,1.4,2015-04-02, 0700,A,27,5.0       ,296.8,30.6
19.175,101.798,327.6,1.9,1.4,2015-04-02, 0700,A,81,5.0       ,298.3,61.5
19.161,101.672,326.1,1.9,1.3,2015-04-02, 0700,A,79,5.0       ,297.5,41.3
19.159,101.653,338.7,1.9,1.3,2015-04-02, 0700,A,89,5.0       ,299.9,90.5
18.739,98.132,336.2,1.1,1.1,2015-04-02, 0700,A,87,5.0       ,308.1,40.4
18.7,97.833,325.9,1.1,1,2015-04-02, 0700,A,78,5.0       ,308,15.4
18.698,97.823,324.5,1.1,1,2015-04-02, 0700,A,60,5.0       ,306.7,14.5
19.189,101.815,335.6,1.9,1.4,2015-04-02, 0700,A,87,5.0       ,297.3,93.3
19.187,101.797,335.6,1.9,1.4,2015-04-02, 0700,A,87,5.0       ,300.1,91.2
19.157,101.528,325.9,1.9,1.3,2015-04-02, 0700,A,75,5.0       ,301.9,39.9
19.201,101.813,324.9,1.9,1.4,2015-04-02, 0700,A,78,5.0       ,296,53.3
19.215,101.61,326.4,1.9,1.3,2015-04-02, 0700,A,76,5.0       ,298.8,41.5
19.213,101.593,343.3,1.9,1.3,2015-04-02, 0700,A,92,5.0       ,301.9,109.7
18.812,98.252,323.2,1.1,1.1,2015-04-02, 0700,A,69,5.0       ,308.7,12.6
18.546,96.303,327.6,1,1,2015-04-02, 0700,A,66,5.0       ,302.7,17.1
18.534,96.218,397.2,1,1,2015-04-02, 0700,A,94,5.0       ,307.2,231.3
18.532,96.209,356.5,1,1,2015-04-02, 0700,A,93,5.0       ,304.3,74.5
18.823,98.261,321,1.1,1.1,2015-04-02, 0700,A,42,5.0       ,307.4,10.6
18.555,96.301,371.4,1,1,2015-04-02, 0700,A,94,5.0       ,304.3,116.9
18.553,96.292,324.2,1,1,2015-04-02, 0700,A,38,5.0       ,304.5,12.5
18.552,96.283,339.3,1,1,2015-04-02, 0700,A,89,5.0       ,305.2,37.1
18.833,98.26,393.3,1.1,1.1,2015-04-02, 0700,A,100,5.0       ,313.7,251.3
18.831,98.249,349.5,1.1,1.1,2015-04-02, 0700,A,95,5.0       ,308.8,66.2
18.739,97.56,338.2,1.1,1,2015-04-02, 0700,A,89,5.0       ,316.6,20.5
18.737,97.55,399.9,1.1,1,2015-04-02, 0700,A,100,5.0       ,322.1,250.9
18.561,96.281,393.9,1,1,2015-04-02, 0700,A,100,5.0       ,308.1,212.5
18.56,96.272,348.8,1,1,2015-04-02, 0700,A,95,5.0       ,305.2,56.3
18.51,95.925,336.3,1,1,2015-04-02, 0700,A,87,5.0       ,310.4,28
18.509,95.916,352.7,1,1,2015-04-02, 0700,A,96,5.0       ,311.8,61.2
18.845,98.24,321,1.1,1.1,2015-04-02, 0700,A,62,5.0       ,307,10.7
18.844,98.229,320.1,1.1,1.1,2015-04-02, 0700,A,57,5.0       ,306.5,9.9
18.397,95.02,335.7,1,1,2015-04-02, 0700,A,87,5.0       ,314.2,20.6
19.255,101.58,333.7,1.9,1.3,2015-04-02, 0700,A,86,5.0       ,299.3,70
19.253,101.563,328.4,1.9,1.3,2015-04-02, 0700,A,81,5.0       ,301.1,50.9
18.596,96.327,321.3,1,1,2015-04-02, 0700,A,56,5.0       ,304.4,8.8
18.546,95.971,323.9,1,1,2015-04-02, 0700,A,73,5.0       ,309.1,9
18.406,95.018,338.7,1,1,2015-04-02, 0700,A,89,5.0       ,313.7,26.5
19.265,101.561,320.1,1.9,1.3,2015-04-02, 0700,A,56,5.0       ,299.2,27.4
18.856,98.173,337.5,1.1,1.1,2015-04-02, 0700,A,88,5.0       ,301,44.3
18.853,98.152,350,1.1,1.1,2015-04-02, 0700,A,95,5.0       ,308.3,72.8
18.835,98.017,322.2,1.1,1.1,2015-04-02, 0700,A,68,5.0       ,307.9,14.1
18.613,96.382,331,1,1,2015-04-02, 0700,A,61,5.0       ,308.3,13.5
18.606,96.335,331,1,1,2015-04-02, 0700,A,73,5.0       ,305.1,21.4
18.605,96.325,360.5,1,1,2015-04-02, 0700,A,100,5.0       ,305.9,82.4
18.426,95.025,333.2,1,1,2015-04-02, 0700,A,42,5.0       ,311.8,17
18.424,95.015,372.1,1,1,2015-04-02, 0700,A,100,5.0       ,314.5,114.4
18.423,95.006,352.9,1,1,2015-04-02, 0700,A,96,5.0       ,312.9,57.9
19.303,101.684,322.4,1.9,1.3,2015-04-02, 0700,A,75,5.0       ,290.7,37.5
18.849,97.973,328.2,1.1,1,2015-04-02, 0700,A,74,5.0       ,311.6,16.6
18.624,96.332,323.7,1,1,2015-04-02, 0700,A,67,5.0       ,297.1,12.4
18.623,96.322,367.9,1,1,2015-04-02, 0700,A,100,5.0       ,305.7,105.9
18.435,95.023,330.5,1,1,2015-04-02, 0700,A,73,5.0       ,312.1,15.2
19.346,101.845,320.5,2,1.4,2015-04-02, 0700,A,68,5.0       ,300.3,30.4
19.346,101.733,319.4,1.9,1.4,2015-04-02, 0700,A,49,5.0       ,296.6,26.8
18.758,97.096,328.5,1,1,2015-04-02, 0700,A,81,5.0       ,294.7,30.1
18.865,97.812,321.7,1.1,1,2015-04-02, 0700,A,71,5.0       ,308.2,9.5
18.861,97.781,323.2,1.1,1,2015-04-02, 0700,A,74,5.0       ,305.3,14.7
18.661,96.335,343,1,1,2015-04-02, 0700,A,92,5.0       ,305.8,41.4
18.66,96.326,340.7,1,1,2015-04-02, 0700,A,90,5.0       ,305.3,38.3
18.471,95.017,328.2,1,1,2015-04-02, 0700,A,67,5.0       ,311.6,11
18.469,95.008,329.5,1,1,2015-04-02, 0700,A,80,5.0       ,311.7,13.3
18.685,96.307,400.6,1,1,2015-04-02, 0700,A,100,5.0       ,310.5,247.4
19.361,101.615,317.9,1.9,1.3,2015-04-02, 0700,A,45,5.0       ,298.7,21.6
19.359,101.598,329.6,1.9,1.3,2015-04-02, 0700,A,82,5.0       ,299.8,60
18.694,96.306,383.8,1,1,2015-04-02, 0700,A,100,5.0       ,307.1,163.5
18.692,96.296,345.5,1,1,2015-04-02, 0700,A,93,5.0       ,305.4,46.1
